User ID,Mobile No.,User DOB,User Job,Duration,Intl_Plan,Voicemail_Plan,Voicemail_Messages,Day_Minutes,Day_Calls,Day_Charge,Eve_Minutes,Eve_Calls,Eve_Charge,Night_Minutes,Night_Calls,Night_Charge,Intl_Minutes,Intl_Calls,Intl_Charge,Service_Calls,Attrition
1792,6576987992,1982-02-23,Professor Emeritus,72,no,no,0.0,138.9,111,306.93,211.6,102,233.86999999999998,179.5,91,105.04,10.8,3,37.96,1,No
1793,7887110167,1990-03-24,Training and development officer,130,no,no,0.0,127.0,,280.67,206.9,107,228.67,231.7,99,135.59,6.1,6,21.45,0,No
1794,6917937603,1997-03-13,Interior and spatial designer,97,no,no,0.0,168.6,87,372.58,259.2,105,286.39,279.8,123,163.67,7.3,4,25.61,1,No
1796,8784195217,1976-02-27,"Psychologist, counselling",160,no,yes,29.0,164.6,121,363.74,262.8,108,290.42,123.8,131,72.41,15.2,4,53.3,1,No
1797,8261292382,1988-02-19,Clinical psychologist,79,no,no,0.0,144.0,90,318.24,135.8,91,150.01999999999998,212.4,129,124.28,13.0,4,,1,No
1798,7398611512,1998-07-03,"Psychologist, clinical",92,no,yes,47.0,141.6,95,312.91,207.9,130,229.71000000000004,203.6,95,119.08,10.2,11,35.75,0,No
1799,7705821104,1986-03-26,"Producer, radio",59,no,no,0.0,204.3,65,451.48999999999995,247.3,123,273.26,214.7,94,125.58,12.0,4,42.120000000000005,1,No
1800,9320250547,1975-05-01,"Engineer, aeronautical",132,no,no,0.0,163.2,80,360.62,167.6,90,185.25,87.5,90,51.22,6.2,10,21.71,1,No
1801,7629928015,1948-10-07,Pension scheme manager,21,no,no,0.0,225.0,,497.25,244.2,111,269.88,,93,129.35,10.7,4,37.57,0,No
1802,9317801179,1982-10-20,Mining engineer,93,no,no,0.0,176.1,103,389.22,199.7,130,220.60999999999999,263.9,96,154.44,8.5,6,29.9,2,No
1803,9892135210,1956-09-30,Chartered accountant,147,no,yes,36.0,254.2,,561.73,228.1,105,252.07,98.0,125,57.33,13.8,7,48.49,5,No
1804,6370394795,1991-05-06,Horticultural consultant,101,no,no,0.0,174.9,105,386.49,262.0,75,289.51,210.0,93,122.85,8.5,5,29.9,1,No
1806,7628667963,1993-12-11,"Surveyor, planning and development",63,no,no,0.0,211.8,84,468.13,230.9,137,255.19,217.1,99,127.00999999999999,10.7,9,37.57,3,No
1807,9840645034,1981-11-03,Toxicologist,107,no,no,0.0,241.9,102,534.56,126.9,117,140.26999999999998,185.6,92,108.55,11.7,6,41.08,0,No
1808,7928021587,1968-10-19,Printmaker,110,no,no,0.0,196.1,103,433.4200000000001,199.7,123,220.60999999999999,,71,79.56,12.9,1,45.24,3,No
1809,7592807134,1997-06-18,"Production assistant, radio",83,no,no,0.0,231.3,100,511.16,210.4,84,232.44,217.4,106,127.13999999999999,12.4,2,43.550000000000004,3,No
1810,7538590932,1987-01-14,Animal technologist,117,no,no,0.0,161.6,104,357.11,196.3,119,216.97000000000003,294.8,111,172.51,13.8,2,48.49,1,No
1811,7583241657,1944-08-23,Geophysical data processor,124,no,no,,194.0,103,428.73999999999995,241.0,116,266.37,,153,133.12,11.9,5,41.73,0,No
1812,9534635311,1975-07-19,Operations geologist,115,no,no,0.0,109.7,148,242.45,223.8,87,247.26,240.3,96,140.53,15.4,8,54.08,3,No
1813,7440477616,1973-07-15,Haematologist,156,yes,no,0.0,277.0,119,612.1700000000001,238.3,106,263.38,94.4,96,55.25,8.3,3,29.120000000000005,1,No
1814,9578723768,1975-08-15,Leisure centre manager,89,no,no,0.0,192.1,83,424.5799999999999,163.6,88,180.83,169.7,138,99.32,6.1,3,21.45,0,No
1815,6268896394,1986-04-13,Investment analyst,72,no,no,0.0,198.4,147,438.48999999999995,216.9,121,239.72000000000003,112.8,125,66.04,13.1,4,,0,No
1816,7098660803,2005-02-12,Contractor,101,no,yes,42.0,209.2,82,462.28000000000003,159.7,74,176.41,181.6,100,106.21,9.5,3,33.41,0,No
1817,6169719726,1955-12-29,Firefighter,53,no,no,0.0,184.8,98,408.46000000000004,216.4,125,239.07,141.1,116,82.55,18.4,3,64.61,2,No
1818,6931407689,1967-07-15,Surgeon,116,no,no,0.0,167.8,119,370.89,142.0,123,156.91,190.7,128,111.54,7.3,4,25.61,2,No
1819,8413415150,1972-05-04,"Scientist, research (medical)",78,no,no,,139.2,140,307.58,191.4,113,211.51,286.5,125,167.57,11.8,3,,3,No
1820,6537296374,1965-01-07,Midwife,117,no,yes,17.0,221.3,82,489.05999999999995,167.6,100,185.25,262.7,87,153.66,4.4,4,,0,No
1821,7255564455,1949-10-03,Medical physicist,56,no,no,0.0,121.6,84,268.71000000000004,165.3,115,182.65,243.9,95,142.74,8.9,2,,1,No
1822,9153265798,1997-08-05,Immunologist,123,no,yes,,270.4,99,597.61,245.1,110,270.78999999999996,,113,63.7,15.4,7,54.08,1,No
1823,7744900109,1977-10-15,Midwife,127,no,no,0.0,139.6,94,308.49,240.9,112,266.24,127.1,88,74.36,8.8,4,30.939999999999998,2,No
1824,9883333998,1975-01-27,Pharmacologist,116,no,yes,23.0,253.0,78,559.13,138.9,121,153.53,277.8,104,162.5,11.8,3,41.47,2,No
1825,6108341967,1959-05-06,Commercial/residential surveyor,138,,yes,26.0,183.9,83,406.38,240.7,93,265.98,185.7,125,108.67999999999999,15.0,3,52.65,1,No
1826,7029996304,2003-10-09,Chartered loss adjuster,120,no,no,0.0,203.3,108,449.28000000000003,259.9,66,287.17,115.9,103,67.86,7.8,2,27.43,3,No
1827,7348369294,1953-04-14,Medical technical officer,102,no,no,0.0,200.6,106,443.3,152.5,127,168.48000000000002,,128,116.61000000000001,7.7,2,27.04,3,No
1828,6219653001,1968-01-13,Archaeologist,95,no,no,0.0,167.6,96,370.37,176.0,89,194.48000000000002,250.9,113,146.76999999999998,13.4,6,47.06,2,No
1829,7506243244,1982-11-08,Higher education lecturer,102,no,no,0.0,156.5,67,345.93,204.3,103,225.81,,72,83.07,9.9,2,34.71,2,No
1830,9623796110,1998-10-19,Logistics and distribution manager,89,no,yes,25.0,215.1,140,475.41,197.4,69,218.14000000000001,162.1,117,94.77,10.6,10,37.18,1,No
1831,8666573480,1965-09-18,Magazine journalist,50,no,no,0.0,301.7,82,666.77,167.1,118,184.6,72.2,89,42.25,10.5,6,36.92,1,No
1832,9623290408,1954-12-27,Fast food restaurant manager,93,no,yes,42.0,152.3,90,336.57,267.5,102,295.62,266.9,130,156.13,11.3,5,39.65,7,No
1833,8067665229,1965-12-01,"Scientist, forensic",68,no,no,0.0,195.4,116,431.86,212.1,101,234.39000000000001,138.4,134,80.99000000000001,15.1,11,,1,No
1834,8621058353,1974-12-14,Chartered public finance accountant,70,no,no,0.0,208.7,97,461.23999999999995,275.5,83,304.46000000000004,182.5,122,106.73000000000002,8.0,3,28.080000000000002,2,No
1835,6838501561,1972-01-14,Commercial horticulturist,138,no,yes,29.0,190.1,87,420.16,223.2,123,246.60999999999999,,130,149.89,14.2,6,49.79,0,No
1836,8700630430,1944-04-09,"Loss adjuster, chartered",141,no,yes,37.0,185.4,87,409.76,178.5,128,197.21,218.3,107,127.66,8.0,3,28.080000000000002,4,No
1837,6994053248,1946-02-11,Planning and development surveyor,112,no,yes,,183.2,95,404.82,252.8,125,279.37,156.7,95,91.64999999999999,9.7,3,34.06,0,No
1839,6492701982,1980-07-06,Intelligence analyst,1,no,yes,26.0,208.0,115,459.68,,113,204.49,177.7,144,104.0,8.1,9,28.47,1,No
1840,6416146953,1989-08-10,"Designer, industrial/product",70,no,no,0.0,230.3,110,508.95,77.9,87,86.06,,105,144.56,13.2,4,46.28,1,No
1841,7568276807,1972-05-08,Firefighter,87,no,yes,22.0,240.8,102,532.22,,106,83.85000000000001,,115,131.43,7.1,3,24.96,2,No
1842,8041007114,1975-04-24,"Research officer, government",52,no,yes,,195.7,,432.51000000000005,106.2,95,117.38999999999999,157.4,94,92.04,5.3,3,18.59,2,No
1844,6776346504,2001-11-11,Accommodation manager,105,no,no,0.0,166.1,93,367.12,175.9,106,194.35,243.5,55,142.48000000000002,16.2,3,,2,No
1847,9933646997,1943-09-20,Comptroller,120,no,yes,,177.9,117,393.12,175.1,70,193.44,161.3,117,94.38,11.5,4,,1,No
1848,8295031602,1957-10-22,Audiological scientist,54,no,yes,39.0,143.9,73,317.98,210.3,117,232.44,129.2,117,75.53,12.5,8,43.94,2,No
1849,9992530722,1982-02-03,Advertising art director,148,yes,no,0.0,148.2,138,327.47,159.6,123,176.41,197.4,62,115.44000000000001,8.6,3,30.159999999999997,2,No
1853,7388669284,1981-01-01,Bookseller,101,no,yes,25.0,144.1,144,318.5,,105,185.25,,107,140.4,14.5,3,50.96,1,No
1854,7877050779,1964-12-15,"Radiographer, therapeutic",172,no,no,0.0,172.5,85,381.28999999999996,253.1,71,279.63,221.6,113,129.61,5.9,6,20.67,0,No
1855,7929178883,1954-02-03,Energy manager,80,no,no,0.0,199.8,138,441.61,167.1,91,184.6,271.8,94,158.99,5.5,4,19.37,1,No
1856,9990340953,1958-01-21,Medical secretary,67,no,no,0.0,109.1,134,241.15,142.3,76,157.29999999999998,91.2,86,53.3,10.9,5,38.22,2,No
1857,9116096647,1976-01-21,Careers information officer,86,,no,0.0,171.8,106,379.73,301.7,44,333.32,139.4,108,81.50999999999999,9.7,5,34.06,1,No
1859,8182970607,1980-10-12,Market researcher,133,no,no,0.0,245.8,102,543.27,264.7,90,292.5,111.7,103,65.39,11.2,7,39.26,0,No
1860,6911463702,1988-02-24,Records manager,116,no,no,0.0,164.6,110,363.74,270.6,103,299.0,230.4,109,134.81,8.0,3,28.080000000000002,0,No
1861,7122584515,1961-08-31,Pension scheme manager,63,no,no,0.0,211.7,,467.87,271.7,77,300.17,203.3,108,118.95,7.4,7,26.0,0,No
1864,7208363542,1976-04-23,"Journalist, broadcasting",94,yes,no,,170.1,113,375.96000000000004,271.8,94,300.3,110.7,78,64.74000000000001,8.7,4,30.55,1,No
1865,9850296767,1948-08-12,Physiological scientist,69,no,no,0.0,195.1,91,431.21000000000004,261.5,57,288.99,203.8,90,119.21,11.4,5,,0,No
1868,9791041724,1973-11-12,Chartered legal executive (England and Wales),142,yes,yes,25.0,191.1,,422.37,149.6,120,165.36,227.8,60,133.25,9.8,3,34.449999999999996,0,No
1869,8181259694,1990-04-09,Equities trader,123,no,no,0.0,206.9,115,457.21000000000004,224.4,86,247.91,197.4,60,115.44000000000001,8.3,2,29.120000000000005,3,No
1871,8596485403,1992-08-17,"Engineer, drilling",43,,no,0.0,179.3,97,396.24,252.7,126,279.24,,114,133.12,8.0,5,28.080000000000002,0,No
1872,7485957375,1945-01-14,Communications engineer,69,no,no,0.0,185.3,91,409.5,219.1,88,242.06,243.6,107,142.48000000000002,5.5,5,19.37,0,No
1873,7485628427,1952-03-04,Corporate treasurer,15,yes,no,0.0,141.4,80,312.52,123.9,76,136.89,323.5,88,189.28,8.1,3,28.47,2,No
1874,6378187833,1947-11-08,"Scientist, clinical (histocompatibility and immunogenetics)",107,no,yes,25.0,248.6,,549.38,,115,131.82,194.3,83,113.62,12.0,1,42.120000000000005,1,No
1875,9259460877,1944-04-11,"Surveyor, building control",67,no,no,0.0,152.5,131,337.09,252.4,107,278.84999999999997,185.4,104,108.42,4.9,3,17.16,2,No
1876,9520041099,1997-12-31,Senior tax professional/tax inspector,99,no,no,0.0,145.6,102,321.75,230.9,87,255.19,181.5,86,106.21,11.4,7,40.04,1,No
1877,9529546878,1984-02-08,"Pharmacist, community",46,,no,0.0,164.2,116,362.83,196.2,153,216.84,236.1,119,138.06,8.1,1,28.47,1,No
1878,6463450465,1964-08-31,IT consultant,55,yes,no,0.0,221.0,115,488.41,165.4,97,182.78,235.4,117,137.67,9.7,4,34.06,1,No
1880,9287865239,2003-08-05,"Engineer, energy",92,no,no,0.0,139.8,98,309.01,174.9,143,193.31,,135,117.91,9.4,7,33.02,2,No
1883,8422162017,1986-12-02,Personnel officer,132,yes,yes,33.0,200.3,75,442.65,226.6,67,250.38000000000002,198.8,91,116.35,12.9,3,45.24,2,No
1884,7334233132,1988-04-30,Occupational therapist,140,no,yes,28.0,157.1,77,347.23,172.4,97,190.45000000000002,184.5,94,107.9,11.1,9,39.0,1,No
1885,9360023269,1977-06-26,Intelligence analyst,51,yes,yes,12.0,135.8,60,300.17,200.6,134,221.65,192.4,98,112.58,12.3,7,43.16,2,No
1886,6720512107,2002-02-19,Newspaper journalist,27,no,no,0.0,236.7,110,523.12,231.9,92,256.23,164.7,85,96.33,12.7,6,44.59,1,No
1887,9087894965,1959-01-16,Barista,224,no,no,0.0,111.4,133,246.22000000000003,175.0,66,193.44,217.2,106,127.00999999999999,5.5,6,19.37,3,No
1889,7807588811,1947-01-15,Web designer,117,no,no,0.0,191.1,93,422.37,282.8,56,312.52,,118,49.66,12.0,4,42.120000000000005,2,No
1891,6759390949,1982-07-13,Insurance claims handler,135,no,no,0.0,218.8,123,483.6,,64,268.32,85.8,80,50.18,10.3,3,36.14,4,No
1892,6714434839,2005-01-06,"Engineer, chemical",146,no,no,0.0,205.4,101,453.96000000000004,134.9,77,149.11,310.5,83,181.61,10.3,2,,3,No
1895,7518190854,1979-10-10,Educational psychologist,68,,no,0.0,131.6,89,290.81,137.0,109,151.45000000000002,256.3,107,149.89,10.2,5,35.75,3,No
1896,7345858122,1969-10-08,Equality and diversity officer,86,no,yes,21.0,197.9,99,437.32,165.6,100,183.04,208.0,120,121.67999999999999,10.1,9,35.49,0,No
1897,7975256601,1948-08-07,"Designer, fashion/clothing",131,no,no,,166.5,,368.03,210.2,107,232.31,257.2,93,150.41,9.9,5,34.71,1,No
1898,6360994319,1992-08-16,Advertising account planner,86,no,yes,29.0,225.4,79,498.16,187.1,112,206.70000000000002,281.1,112,164.45000000000002,12.9,3,45.24,1,No
1900,8750032760,1989-06-05,Water engineer,134,no,yes,40.0,142.9,105,315.77,88.6,61,97.89,290.0,96,169.65,10.8,6,37.96,1,No
1901,7093595993,1977-06-26,Advertising art director,113,,no,0.0,207.2,113,457.86,,80,282.88,211.0,87,123.37,9.9,1,34.71,1,No
1902,6473345308,1944-06-05,Volunteer coordinator,132,no,no,0.0,206.2,100,455.65,211.2,118,233.35,196.2,122,114.79,10.2,6,35.75,1,No
1903,7489803169,1975-04-22,Tourist information centre manager,85,no,no,0.0,210.3,66,464.75,195.8,76,216.32,221.6,82,129.61,11.2,7,39.26,1,No
1906,6053958616,1986-03-06,Personal assistant,61,no,no,0.0,197.7,118,436.93,152.2,96,168.22,221.0,93,129.35,7.0,3,24.57,2,No
1907,7263301518,2003-01-25,Physiotherapist,91,no,yes,39.0,169.8,105,375.31,65.2,116,72.02,144.4,92,84.5,10.9,4,38.22,1,No
1908,8613022174,1969-09-16,"Engineer, electronics",88,no,yes,28.0,190.6,,421.2,237.3,105,262.21000000000004,211.6,116,123.75999999999999,9.8,1,34.449999999999996,2,No
1909,6108231474,1997-01-06,Child psychotherapist,88,no,yes,45.0,80.3,140,177.45000000000002,153.3,101,169.39,309.2,123,180.83,12.8,3,44.98,2,No
1910,6520713532,1948-07-13,"Sound technician, broadcasting/film/video",195,no,yes,36.0,231.7,110,512.07,225.1,88,248.69,201.7,89,118.04,12.1,2,42.51,0,No
1911,9657130347,1986-07-28,Holiday representative,182,no,no,0.0,69.1,114,152.75,230.3,109,254.53999999999996,,96,150.15,6.5,4,22.88,0,No
1912,9362855935,1984-07-06,Clothing/textile technologist,118,no,no,0.0,188.8,60,417.3,217.4,64,240.24,220.1,100,128.70000000000002,8.2,7,28.73,4,No
1914,8518637571,1988-11-03,Psychiatrist,65,no,no,,192.0,89,424.32,139.5,88,154.18,187.4,102,109.59,5.5,4,19.37,2,No
1915,6967621225,1998-10-24,Trading standards officer,61,no,yes,25.0,163.7,78,361.78999999999996,113.2,112,125.05999999999999,134.1,118,78.39,9.9,3,34.71,3,No
1916,9357421657,1992-03-28,"Horticulturist, commercial",172,no,no,0.0,211.7,100,467.87,198.7,101,219.57,301.7,136,176.54,6.5,9,22.88,1,No
1917,9655397236,1981-07-31,Trading standards officer,72,no,no,0.0,175.5,103,387.92,132.3,120,146.25,242.9,96,142.09,11.8,3,41.47,1,No
1918,7650001639,1986-07-17,"Physicist, medical",113,no,no,0.0,150.1,120,331.76,200.1,85,221.13000000000002,266.7,105,156.0,11.0,3,38.61,2,No
1919,8232753484,1976-02-10,Social worker,177,no,no,0.0,189.5,99,418.86,176.3,117,194.87,225.9,112,132.21,14.2,2,49.79,1,No
1921,9193935088,1980-10-29,Immunologist,67,,no,0.0,215.5,102,476.32,190.7,95,210.73000000000002,214.5,106,125.45,8.6,6,30.159999999999997,1,No
1922,6231076752,1947-11-11,Occupational hygienist,136,no,no,0.0,101.7,105,224.76999999999998,202.8,99,224.11999999999998,,119,79.69,9.4,6,33.02,3,No
1923,7288403144,2002-04-18,Manufacturing engineer,71,no,no,0.0,258.4,,571.09,126.8,119,140.14,182.4,87,106.73000000000002,9.7,8,,4,No
1924,8861935939,1973-08-01,Microbiologist,134,no,no,,242.4,126,535.73,152.9,115,169.0,318.3,115,186.16,11.8,6,41.47,1,No
1925,7245908829,1994-11-01,Management consultant,124,no,no,0.0,131.8,82,291.33,284.3,119,314.21000000000004,305.5,101,178.75,11.3,2,39.65,1,No
1926,8106400783,1953-10-13,"Teacher, early years/pre",84,no,no,0.0,190.2,102,420.28999999999996,,141,218.4,247.5,102,144.82,9.8,6,34.449999999999996,2,No
1927,8633602173,1951-07-19,Neurosurgeon,39,no,no,,154.1,104,340.59999999999997,204.2,112,225.68,196.2,92,114.79,9.8,4,34.449999999999996,2,No
1928,6389933438,1962-05-27,Archivist,110,no,no,0.0,188.0,127,415.48,90.5,118,99.97,150.3,64,87.88,15.3,3,,3,No
1929,9775593499,1984-08-24,Furniture conservator/restorer,102,no,no,,103.1,70,227.89000000000001,,129,303.94,141.1,92,82.55,11.2,5,39.26,1,No
1930,7041994627,1966-08-25,Building surveyor,70,no,no,0.0,175.4,130,387.66,159.5,130,176.28,260.6,96,152.49,11.6,4,,0,No
1931,8779093638,1984-04-17,"Therapist, art",142,no,no,0.0,145.4,,321.36,209.1,98,231.01,214.0,96,125.19000000000001,10.9,1,38.22,1,No
1932,8746424371,1969-01-24,Financial trader,81,,no,0.0,250.6,85,553.8000000000001,187.9,50,207.61,120.3,131,70.33,7.8,5,27.43,1,No
1933,9620458583,1986-08-09,"Scientist, research (medical)",17,,no,0.0,161.5,123,356.98,214.2,81,236.73000000000002,315.0,106,184.34,8.6,5,30.159999999999997,1,No
1937,7750154250,1963-04-10,Web designer,90,,no,0.0,102.0,118,225.42,113.3,134,125.19000000000001,,105,110.37,11.4,3,40.04,2,No
1938,8894027947,1969-10-15,Set designer,100,no,yes,33.0,218.7,104,483.34,155.0,144,171.34,99.0,117,57.98,12.1,4,42.51,1,No
1939,8516565693,1961-01-04,Architectural technologist,155,,yes,30.0,128.5,86,284.05,,91,208.13000000000002,,85,148.85,6.8,6,23.92,1,No
1941,9162429120,2001-05-03,Magazine journalist,123,no,no,0.0,172.2,92,380.51,162.6,76,179.66,250.3,101,146.38,8.7,4,30.55,1,No
1942,7438032345,1969-03-23,Legal secretary,145,no,no,0.0,199.2,124,440.18,126.0,86,139.23000000000002,289.2,135,169.13,7.6,3,26.65,1,No
1943,7386583498,1994-09-24,Personnel officer,42,no,no,0.0,184.5,98,407.81,200.5,93,221.51999999999998,279.2,91,163.28,8.8,3,30.939999999999998,2,No
1944,9665261598,1952-06-08,Sport and exercise psychologist,125,no,no,0.0,168.6,99,372.58,175.6,107,194.09,243.3,92,142.35,10.9,7,38.22,0,No
1945,8912393828,1977-09-04,Web designer,131,no,yes,30.0,174.0,118,384.53999999999996,205.3,81,226.85,218.2,90,127.66,6.7,3,23.53,1,No
1946,8921590407,1991-09-01,Building control surveyor,107,no,no,0.0,230.4,,509.21000000000004,257.4,80,284.44,,88,62.79,8.5,3,29.9,1,No
1947,8900018063,1985-01-29,"Designer, textile",48,no,no,0.0,198.2,,437.96999999999997,202.8,115,224.11999999999998,146.4,73,85.67,5.1,5,17.939999999999998,1,No
1948,9441361241,1943-10-27,Travel agency manager,76,no,no,0.0,186.1,96,411.32,211.6,100,233.86999999999998,230.6,100,134.94,8.0,4,28.080000000000002,0,No
1949,8600737967,1986-04-26,Amenity horticulturist,128,,no,0.0,148.5,105,328.25,243.0,106,268.58,255.2,114,149.24,6.8,2,,1,No
1950,7587136874,2003-07-18,Media buyer,73,no,no,0.0,157.1,109,347.23,268.8,83,297.05,181.5,91,106.21,10.0,8,35.1,0,No
1952,7489927982,1997-05-03,Podiatrist,126,,yes,26.0,129.3,123,285.74,176.5,114,195.0,154.5,102,90.35000000000001,9.6,7,33.67,1,No
1953,7789325507,1963-03-20,Television production assistant,124,no,no,0.0,188.5,77,416.65,182.0,123,201.11,218.2,127,127.66,6.1,6,21.45,1,No
1954,8237950824,2001-02-20,Merchant navy officer,137,no,no,0.0,208.8,120,461.5,225.3,100,248.95,221.6,130,129.61,11.1,5,39.0,0,No
1956,6375732573,1970-02-23,"Scientist, water quality",139,no,no,0.0,211.1,103,466.57,206.9,108,228.67,193.9,70,113.49000000000001,5.6,4,19.63,0,No
1957,7751354633,1945-04-03,Materials engineer,107,no,yes,,198.9,87,439.53000000000003,207.0,90,228.8,159.8,76,93.47,12.6,4,,3,No
1958,6814225251,1975-11-30,Comptroller,147,no,no,0.0,212.8,79,470.34,204.1,91,225.55,156.2,113,91.39,10.2,2,,1,No
1959,9860851322,1981-02-22,Technical author,116,no,no,,137.4,126,303.68,120.0,94,132.6,130.3,64,76.18,12.4,2,43.550000000000004,3,No
1960,6362613127,1953-04-27,Market researcher,60,no,yes,31.0,191.8,,423.93,267.8,135,295.88,,62,117.25999999999999,12.8,3,44.98,2,No
1961,6622118703,1964-02-01,Forensic psychologist,38,no,no,0.0,149.0,92,329.28999999999996,49.2,78,54.339999999999996,163.3,93,95.55,13.9,11,48.75,0,No
1962,6818362781,1981-11-09,"Designer, ceramics/pottery",63,no,no,0.0,117.1,,258.83,249.6,90,275.86,162.2,84,94.89999999999999,11.1,4,39.0,3,No
1963,7176402980,1998-09-24,Fine artist,94,no,no,,108.0,79,238.68,241.9,152,267.28,252.1,92,147.42,10.4,3,36.53,3,No
1964,8635613460,1998-07-15,Chief Executive Officer,131,no,no,0.0,112.8,133,249.34,199.4,116,220.35,142.7,105,83.46,10.1,5,35.49,0,No
1965,8350172298,1971-11-19,Arts administrator,158,no,no,0.0,175.9,105,388.7,188.3,88,208.13000000000002,188.3,98,110.11000000000001,11.0,6,38.61,1,No
1967,7421794304,1963-05-15,Database administrator,77,no,no,0.0,169.4,102,374.40000000000003,,144,204.36,234.3,89,137.01999999999998,2.0,7,7.0200000000000005,1,No
1968,9641168548,1950-08-03,Glass blower/designer,140,no,no,,129.6,79,286.39,246.2,99,272.09,172.1,124,100.62,9.4,10,33.02,3,No
1969,9904491152,1977-07-15,Environmental manager,72,no,no,0.0,177.1,97,391.43,184.7,105,204.1,174.1,94,101.79,8.0,6,28.080000000000002,1,No
1970,6916846307,1946-01-09,Best boy,52,no,yes,20.0,133.3,63,294.58,184.1,123,203.45000000000002,272.9,107,159.64,13.5,2,47.449999999999996,1,No
1971,6951631995,1994-02-12,"Journalist, newspaper",103,no,no,0.0,167.8,121,370.89,212.9,123,235.3,208.2,73,121.80999999999999,13.0,3,45.629999999999995,5,No
1972,6484442563,1984-06-23,"Scientist, biomedical",74,no,yes,32.0,174.6,107,385.84,310.6,115,343.2,,92,137.28,9.0,4,,1,No
1973,9410721083,1947-01-30,Information systems manager,124,no,no,0.0,150.3,101,332.15000000000003,255.9,112,282.75,136.7,62,79.95,12.5,4,43.94,2,No
1974,9300802461,2002-12-11,Psychiatric nurse,85,no,yes,21.0,283.2,110,625.82,239.7,108,264.81,149.5,80,87.49000000000001,6.3,1,22.099999999999998,5,No
1976,7674690975,1976-04-03,Amenity horticulturist,71,no,no,0.0,141.2,132,312.0,149.1,90,164.71,171.4,72,100.23,7.0,2,24.57,2,No
1977,8734253598,2004-01-18,Retail merchandiser,177,no,yes,27.0,230.2,106,508.69000000000005,196.1,78,216.71000000000004,215.4,108,125.97,10.4,2,36.53,1,No
1980,9344104508,2001-05-15,Chief Financial Officer,60,no,no,0.0,221.1,106,488.6700000000001,178.6,48,197.34,202.7,90,118.55999999999999,7.4,3,26.0,1,No
1981,6649582730,1954-05-27,"Doctor, hospital",43,no,no,0.0,177.2,93,391.56,142.6,60,157.56,314.1,144,183.69,12.7,2,44.59,4,No
1982,7528030173,1968-03-23,Immigration officer,66,no,no,0.0,118.0,,260.78,248.1,99,274.17,,122,125.45,5.3,5,,1,No
